# BUSCO version is: 5.8.2 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2024-01-08, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
69301at3193	Missing
69326at3193	Missing
69605at3193	Missing
69714at3193	Missing
69847at3193	Missing
69936at3193	Missing
69954at3193	Missing
69965at3193	Missing
70084at3193	Missing
70127at3193	Missing
70143at3193	Missing
70315at3193	Missing
70703at3193	Missing
70994at3193	Missing
71031at3193	Missing
71151at3193	Missing
71201at3193	Missing
71446at3193	Missing
71451at3193	Missing
71522at3193	Missing
71677at3193	Missing
71815at3193	Complete	contig_122_pilon	254755	259713	+	695.1	424	https://v10-1.orthodb.org/?query=71815at3193	FAD-linked oxidase, C-terminal
71882at3193	Missing
71903at3193	Missing
72057at3193	Missing
72305at3193	Missing
72585at3193	Missing
72717at3193	Missing
72761at3193	Missing
73081at3193	Missing
73273at3193	Missing
73541at3193	Missing
73618at3193	Missing
73780at3193	Missing
74386at3193	Missing
74392at3193	Missing
74779at3193	Missing
74804at3193	Missing
75037at3193	Missing
75056at3193	Missing
75306at3193	Missing
75478at3193	Missing
75587at3193	Complete	contig_47_pilon	918167	914633	-	496.1	373	https://v10-1.orthodb.org/?query=75587at3193	Rubisco LSMT, substrate-binding domain
75849at3193	Missing
75889at3193	Complete	contig_105_pilon	75323	69259	-	619.0	343	https://v10-1.orthodb.org/?query=75889at3193	ATPase, AAA-type, core
75948at3193	Missing
76286at3193	Missing
76409at3193	Missing
76452at3193	Missing
76478at3193	Missing
76489at3193	Missing
76571at3193	Missing
76883at3193	Missing
77054at3193	Missing
77167at3193	Missing
77313at3193	Missing
77611at3193	Missing
77626at3193	Missing
78057at3193	Missing
78142at3193	Missing
78511at3193	Missing
78556at3193	Missing
78590at3193	Missing
78718at3193	Missing
78788at3193	Missing
78898at3193	Missing
78967at3193	Missing
79010at3193	Missing
79083at3193	Missing
79088at3193	Missing
79128at3193	Missing
79244at3193	Missing
79579at3193	Missing
79662at3193	Missing
79699at3193	Missing
79718at3193	Missing
79821at3193	Missing
79885at3193	Complete	contig_7_pilon	190561	193795	+	562.3	403	https://v10-1.orthodb.org/?query=79885at3193	Dol-P-Glc
79981at3193	Missing
80109at3193	Missing
80337at3193	Complete	contig_33_pilon	2657480	2660126	+	293.1	292	https://v10-1.orthodb.org/?query=80337at3193	Pentatricopeptide repeat
80545at3193	Missing
80733at3193	Missing
80815at3193	Missing
81165at3193	Complete	contig_28_pilon	531691	534879	+	573.3	383	https://v10-1.orthodb.org/?query=81165at3193	GTP binding domain
81311at3193	Missing
81321at3193	Missing
81514at3193	Missing
81539at3193	Missing
81543at3193	Missing
81612at3193	Missing
81710at3193	Missing
82610at3193	Missing
82631at3193	Missing
82758at3193	Missing
82968at3193	Missing
83115at3193	Missing
83379at3193	Missing
83962at3193	Missing
84005at3193	Missing
84352at3193	Missing
84368at3193	Missing
84405at3193	Fragmented	contig_47_pilon	1597021	1594267	-	81.4	238	https://v10-1.orthodb.org/?query=84405at3193	GPI-anchored adhesin-like protein
85146at3193	Missing
85274at3193	Missing
85324at3193	Missing
85331at3193	Missing
85573at3193	Missing
85636at3193	Missing
85734at3193	Missing
85842at3193	Missing
86302at3193	Missing
86444at3193	Missing
86510at3193	Missing
86708at3193	Missing
86832at3193	Complete	contig_33_pilon	881737	884145	+	520.2	312	https://v10-1.orthodb.org/?query=86832at3193	Abhydrolase domain containing 18
86917at3193	Missing
86989at3193	Missing
87022at3193	Missing
87062at3193	Missing
87297at3193	Missing
87393at3193	Missing
87440at3193	Missing
87523at3193	Missing
87537at3193	Complete	contig_33_pilon	574803	565202	-	201.1	274	https://v10-1.orthodb.org/?query=87537at3193	Protein arginine N-methyltransferase
87607at3193	Missing
87655at3193	Missing
88005at3193	Missing
88077at3193	Missing
88195at3193	Missing
88591at3193	Missing
88714at3193	Missing
88949at3193	Missing
89010at3193	Missing
89076at3193	Missing
89100at3193	Missing
89187at3193	Missing
89263at3193	Complete	contig_91_pilon	1965385	1962940	-	540.7	498	https://v10-1.orthodb.org/?query=89263at3193	Protein kinase domain
89474at3193	Missing
89563at3193	Missing
89599at3193	Missing
89615at3193	Missing
89638at3193	Missing
89669at3193	Missing
90102at3193	Missing
90324at3193	Missing
90343at3193	Complete	contig_33_pilon	2394008	2397133	+	511.7	390	https://v10-1.orthodb.org/?query=90343at3193	FAD dependent oxidoreductase
90458at3193	Missing
90464at3193	Missing
90521at3193	Missing
90780at3193	Missing
90799at3193	Missing
90833at3193	Missing
90842at3193	Missing
91048at3193	Complete	contig_72_pilon	47350	59916	+	991.7	760	https://v10-1.orthodb.org/?query=91048at3193	Uso1/p115-like vesicle tethering protein, C-terminal
91062at3193	Missing
91082at3193	Missing
91089at3193	Missing
91220at3193	Missing
91256at3193	Missing
91402at3193	Missing
91508at3193	Missing
91520at3193	Missing
91585at3193	Complete	contig_47_pilon	177315	174202	-	534.7	354	https://v10-1.orthodb.org/?query=91585at3193	Sorting nexin-like
91629at3193	Missing
91873at3193	Missing
92093at3193	Missing
92112at3193	Missing
92128at3193	Missing
92659at3193	Missing
93645at3193	Missing
93783at3193	Missing
93984at3193	Missing
94214at3193	Missing
94219at3193	Missing
94362at3193	Missing
94503at3193	Missing
94735at3193	Complete	contig_33_pilon	827933	836203	+	828.6	734	https://v10-1.orthodb.org/?query=94735at3193	E3 ubiquitin protein ligase
94908at3193	Missing
94986at3193	Missing
95104at3193	Missing
95114at3193	Missing
95185at3193	Missing
95481at3193	Missing
95793at3193	Missing
95831at3193	Missing
96092at3193	Missing
96112at3193	Missing
96118at3193	Missing
96192at3193	Missing
96292at3193	Missing
96469at3193	Complete	contig_21_pilon	848814	851267	+	487.2	299	https://v10-1.orthodb.org/?query=96469at3193	Oxidoreductase, C-terminal
96478at3193	Missing
96574at3193	Missing
96689at3193	Missing
96694at3193	Missing
96825at3193	Missing
97073at3193	Missing
97239at3193	Missing
97542at3193	Missing
98055at3193	Missing
98429at3193	Missing
98952at3193	Missing
99032at3193	Missing
99077at3193	Missing
99091at3193	Missing
99095at3193	Missing
99227at3193	Missing
99337at3193	Missing
99358at3193	Complete	contig_7_pilon	275833	274741	-	327.7	293	https://v10-1.orthodb.org/?query=99358at3193	Oxidoreductase, N-terminal
99652at3193	Duplicated	contig_33_pilon	1306544	1304889	-	187.3	353	https://v10-1.orthodb.org/?query=99652at3193	Actin family
99652at3193	Duplicated	contig_33_pilon	1252535	1253892	+	186.5	333	https://v10-1.orthodb.org/?query=99652at3193	Actin family
99652at3193	Duplicated	contig_33_pilon	1293179	1291822	-	186.5	333	https://v10-1.orthodb.org/?query=99652at3193	Actin family
99659at3193	Complete	contig_28_pilon	559473	566428	+	458.8	326	https://v10-1.orthodb.org/?query=99659at3193	FAD dependent oxidoreductase
100198at3193	Missing
100457at3193	Missing
100472at3193	Complete	contig_21_pilon	1635429	1638979	+	455.1	292	https://v10-1.orthodb.org/?query=100472at3193	Diacylglycerol kinase, catalytic domain
100558at3193	Missing
100693at3193	Missing
100769at3193	Missing
101239at3193	Missing
101336at3193	Missing
101442at3193	Missing
101630at3193	Complete	contig_127_pilon	357266	352787	-	428.6	362	https://v10-1.orthodb.org/?query=101630at3193	RecQ-mediated genome instability protein 1
101735at3193	Missing
101744at3193	Missing
102036at3193	Missing
102127at3193	Missing
102301at3193	Missing
102315at3193	Missing
102381at3193	Missing
102439at3193	Missing
102462at3193	Missing
102470at3193	Missing
102538at3193	Missing
102565at3193	Missing
102703at3193	Missing
103054at3193	Missing
103151at3193	Missing
103261at3193	Missing
103320at3193	Missing
103418at3193	Missing
103454at3193	Missing
103458at3193	Missing
103929at3193	Complete	contig_122_pilon	934596	925966	-	209.0	290	https://v10-1.orthodb.org/?query=103929at3193	NADP-dependent oxidoreductase domain
103930at3193	Missing
104085at3193	Missing
104170at3193	Missing
104226at3193	Missing
104357at3193	Fragmented	contig_105_pilon	108234	105099	-	244.9	232	https://v10-1.orthodb.org/?query=104357at3193	G-patch domain
104849at3193	Missing
104863at3193	Missing
105038at3193	Missing
105152at3193	Missing
105160at3193	Complete	contig_122_pilon	968392	964641	-	472.9	282	https://v10-1.orthodb.org/?query=105160at3193	Proline iminopeptidase
105366at3193	Missing
105380at3193	Missing
105405at3193	Missing
105470at3193	Missing
105656at3193	Missing
105662at3193	Missing
105974at3193	Missing
105993at3193	Missing
106160at3193	Missing
106163at3193	Missing
106389at3193	Complete	contig_33_pilon	2697024	2695388	-	583.0	333	https://v10-1.orthodb.org/?query=106389at3193	N-acetylglucosaminyltransferase II
107444at3193	Missing
107992at3193	Complete	contig_91_pilon	1706273	1701545	-	459.5	287	https://v10-1.orthodb.org/?query=107992at3193	Domain of unknown function DUF1995
108122at3193	Missing
108382at3193	Missing
108586at3193	Missing
108646at3193	Missing
108706at3193	Missing
108895at3193	Missing
109071at3193	Missing
109096at3193	Missing
109325at3193	Missing
109328at3193	Missing
109341at3193	Missing
109364at3193	Complete	contig_91_pilon	2148181	2154378	+	345.6	243	https://v10-1.orthodb.org/?query=109364at3193	LOC100837836
109394at3193	Missing
109434at3193	Missing
109474at3193	Complete	contig_33_pilon	1454842	1459595	+	193.7	291	https://v10-1.orthodb.org/?query=109474at3193	Forkhead-associated (FHA) domain
109552at3193	Missing
109810at3193	Missing
109837at3193	Missing
109987at3193	Missing
110023at3193	Missing
110118at3193	Missing
110122at3193	Missing
110411at3193	Missing
110615at3193	Complete	contig_33_pilon	381592	378588	-	327.1	248	https://v10-1.orthodb.org/?query=110615at3193	Shikimate kinase/gluconokinase
110617at3193	Missing
110810at3193	Missing
111086at3193	Missing
111334at3193	Missing
111422at3193	Missing
111493at3193	Missing
111634at3193	Missing
111709at3193	Missing
111753at3193	Missing
111918at3193	Missing
111949at3193	Missing
112185at3193	Missing
112291at3193	Missing
112507at3193	Missing
112609at3193	Missing
112709at3193	Missing
112828at3193	Missing
113209at3193	Missing
113230at3193	Complete	contig_21_pilon	387342	392048	+	541.4	333	https://v10-1.orthodb.org/?query=113230at3193	Ubiquitin domain
113276at3193	Missing
113485at3193	Missing
113514at3193	Missing
